	basename	author	title	genre	subgenre	placeName	occurrences	coord
896	ABEILLE_CORIOLAN	ABEILLE, Gaspard (1648-1718)	CORIOLAN, TRAGÉDIE.	theatre	tragedy	Rome	70	41.89193, 12.51133
897	ABEILLE_CORIOLAN	ABEILLE, Gaspard (1648-1718)	CORIOLAN, TRAGÉDIE.	theatre	tragedy	Tibre	2	41.74032, 12.23371
898	ABEILLE_CORIOLAN	ABEILLE, Gaspard (1648-1718)	CORIOLAN, TRAGÉDIE.	theatre	tragedy	Tyr	2	33.2698475, 35.2038435
899	CAMPISTRON_PHOCION	Jean Galbert de CAMPISTRON (1656-1713)	PHOCION, TRAGÉDIE	theatre	tragedy	Athènes	25	37.9728191495, 23.7237438519
900	CAMPISTRON_PHOCION	Jean Galbert de CAMPISTRON (1656-1713)	PHOCION, TRAGÉDIE	theatre	tragedy	Grèce	4	39, 22
901	CAMPISTRON_PHOCION	Jean Galbert de CAMPISTRON (1656-1713)	PHOCION, TRAGÉDIE	theatre	tragedy	Paris	1	48.85341, 2.3488
902	CAMPISTRON_PHOCION	Jean Galbert de CAMPISTRON (1656-1713)	PHOCION, TRAGÉDIE	theatre	tragedy	Tyr	2	33.2698475, 35.2038435
903	CORNEILLEP_GALERIEDUPALAIS	CORNEILLE, Pierre (1606-1684)	LA GALERIE DU PALAIS ou L'AMIE RIVALE	theatre	comedy	Angleterre	1	52.16045, -0.70312
904	CORNEILLEP_GALERIEDUPALAIS	CORNEILLE, Pierre (1606-1684)	LA GALERIE DU PALAIS ou L'AMIE RIVALE	theatre	comedy	Espagne	1	40, -4
905	CORNEILLEP_GALERIEDUPALAIS	CORNEILLE, Pierre (1606-1684)	LA GALERIE DU PALAIS ou L'AMIE RIVALE	theatre	comedy	France	1	46, 2
906	CORNEILLEP_GALERIEDUPALAIS	CORNEILLE, Pierre (1606-1684)	LA GALERIE DU PALAIS ou L'AMIE RIVALE	theatre	comedy	Normandie	1	49.19906, 0.49988
907	CORNEILLEP_GALERIEDUPALAIS	CORNEILLE, Pierre (1606-1684)	LA GALERIE DU PALAIS ou L'AMIE RIVALE	theatre	comedy	Paris	9	48.85341, 2.3488
908	PIRON_VASTA	PIRON, Alexis (1689-1773)	VASTA, REINE DE BORDÉLIE, TRAGÉDIE	theatre	tragedy	Vas	14	42.20187, 2.69748
909	PRADON_SCIPION	PRADON, Nicolas	SCIPION L'AFRICAIN, TRAGÉDIE	theatre	tragedy	Afrique	15	32.5, 7.5
910	PRADON_SCIPION	PRADON, Nicolas	SCIPION L'AFRICAIN, TRAGÉDIE	theatre	tragedy	Capitole	3	41.8925778, 12.4822154
911	PRADON_SCIPION	PRADON, Nicolas	SCIPION L'AFRICAIN, TRAGÉDIE	theatre	tragedy	Espagne	4	40, -4
912	PRADON_SCIPION	PRADON, Nicolas	SCIPION L'AFRICAIN, TRAGÉDIE	theatre	tragedy	Italie	6	42.83333, 12.83333
913	PRADON_SCIPION	PRADON, Nicolas	SCIPION L'AFRICAIN, TRAGÉDIE	theatre	tragedy	Paris	3	48.85341, 2.3488
914	PRADON_SCIPION	PRADON, Nicolas	SCIPION L'AFRICAIN, TRAGÉDIE	theatre	tragedy	Rome	35	41.89193, 12.51133
915	PRADON_SCIPION	PRADON, Nicolas	SCIPION L'AFRICAIN, TRAGÉDIE	theatre	tragedy	Rome	35	41.89193, 12.51133
916	PRADON_SCIPION	PRADON, Nicolas	SCIPION L'AFRICAIN, TRAGÉDIE	theatre	tragedy	Sardaigne	1	40, 9
917	PRADON_SCIPION	PRADON, Nicolas	SCIPION L'AFRICAIN, TRAGÉDIE	theatre	tragedy	Sicile	1	37.75, 14.25
918	CAMPISTRON_ADRIEN	CAMPISTRON, Jean Galbert de (1656-1713)	ADRIEN, TRAGÉDIE	theatre	tragedy	Paris	4	48.85341, 2.3488
919	CAMPISTRON_ADRIEN	CAMPISTRON, Jean Galbert de (1656-1713)	ADRIEN, TRAGÉDIE	theatre	tragedy	Rome	7	41.89193, 12.51133
920	CAMPISTRON_ADRIEN	CAMPISTRON, Jean Galbert de (1656-1713)	ADRIEN, TRAGÉDIE	theatre	tragedy	Rome	7	41.89193, 12.51133
921	CAMPISTRON_ADRIEN	CAMPISTRON, Jean Galbert de (1656-1713)	ADRIEN, TRAGÉDIE	theatre	tragedy	Tyr	2	33.2698475, 35.2038435
922	DANCOURT_IMPROMPTUDEGARNISON	DANCOURT, Florent CARTON dit	L’IMPROMPTU DE GARNISON, COMÉDIE.	theatre	comedy	France	4	46, 2
923	DANCOURT_IMPROMPTUDEGARNISON	DANCOURT, Florent CARTON dit	L’IMPROMPTU DE GARNISON, COMÉDIE.	theatre	comedy	Paris	11	48.85341, 2.3488
924	LAFONT_TROISFRERESRIVAUX	LA FONT, Joseph de Joseph de La Font (1686-1725)	LES TROIS FRERES RIVAUX, COMÉDIE.	theatre	comedy	France	1	46, 2
925	LAFONT_TROISFRERESRIVAUX	LA FONT, Joseph de Joseph de La Font (1686-1725)	LES TROIS FRERES RIVAUX, COMÉDIE.	theatre	comedy	Paris	2	48.85341, 2.3488
926	DUMANIANT_BELLEESCLAVE	Jean-André BOURLAIN DUMANIANT (1752-1828)	LA BELLE ESCLAVE.	theatre	comedy	France	1	46, 2
927	DUMANIANT_BELLEESCLAVE	Jean-André BOURLAIN DUMANIANT (1752-1828)	LA BELLE ESCLAVE.	theatre	comedy	Vas	1	42.20187, 2.69748
928	HARNY_PETITMAITREPROVINCE	HARNY DE GUERVILLE	LE PETIT-MAÎTRE EN PROVINCE, COMÉDIE.	theatre	comedy	Cythère	1	36.2400122314, 22.9829428015
929	HARNY_PETITMAITREPROVINCE	HARNY DE GUERVILLE	LE PETIT-MAÎTRE EN PROVINCE, COMÉDIE.	theatre	comedy	France	1	46, 2
930	HARNY_PETITMAITREPROVINCE	HARNY DE GUERVILLE	LE PETIT-MAÎTRE EN PROVINCE, COMÉDIE.	theatre	comedy	Italie	1	42.83333, 12.83333
931	HARNY_PETITMAITREPROVINCE	HARNY DE GUERVILLE	LE PETIT-MAÎTRE EN PROVINCE, COMÉDIE.	theatre	comedy	Paris	9	48.85341, 2.3488
932	LEBOULANGERCHALUSSAY_ELOMIREHYPOCONDRE	LE BOULANGER DE CHALUSSAY	ELOMIRE HYPOCONDRE OU LES MÉDECINS VENGÉS, COMÉDIE	theatre	comedy	Angleterre	1	52.16045, -0.70312
933	LEBOULANGERCHALUSSAY_ELOMIREHYPOCONDRE	LE BOULANGER DE CHALUSSAY	ELOMIRE HYPOCONDRE OU LES MÉDECINS VENGÉS, COMÉDIE	theatre	comedy	Conciergerie	3	48.85588, 2.34685
934	LEBOULANGERCHALUSSAY_ELOMIREHYPOCONDRE	LE BOULANGER DE CHALUSSAY	ELOMIRE HYPOCONDRE OU LES MÉDECINS VENGÉS, COMÉDIE	theatre	comedy	Espagne	1	40, -4
935	LEBOULANGERCHALUSSAY_ELOMIREHYPOCONDRE	LE BOULANGER DE CHALUSSAY	ELOMIRE HYPOCONDRE OU LES MÉDECINS VENGÉS, COMÉDIE	theatre	comedy	France	1	46, 2
936	LEBOULANGERCHALUSSAY_ELOMIREHYPOCONDRE	LE BOULANGER DE CHALUSSAY	ELOMIRE HYPOCONDRE OU LES MÉDECINS VENGÉS, COMÉDIE	theatre	comedy	Paris	7	48.85341, 2.3488
937	LEBOULANGERCHALUSSAY_ELOMIREHYPOCONDRE	LE BOULANGER DE CHALUSSAY	ELOMIRE HYPOCONDRE OU LES MÉDECINS VENGÉS, COMÉDIE	theatre	comedy	Seine	1	49.44469, 0.38177
938	LEGRAND_CARTOUCHE	LEGRAND, Marc-Antoine (1673-1728)	CARTOUCHE OU LES VOLEURS, COMÉDIE.	theatre	comedy	Angleterre	1	52.16045, -0.70312
939	LEGRAND_CARTOUCHE	LEGRAND, Marc-Antoine (1673-1728)	CARTOUCHE OU LES VOLEURS, COMÉDIE.	theatre	comedy	Paris	16	48.85341, 2.3488
940	BEAUNOIR_SCULPTEUR	Alexandre-Louis-Bertrand Robineau de BEAUNOIR (1746-1823)	LE SCULPTEUR, COMÉDIE	theatre	comedy	Barcelone	1	41.38879, 2.15899
941	BEAUNOIR_SCULPTEUR	Alexandre-Louis-Bertrand Robineau de BEAUNOIR (1746-1823)	LE SCULPTEUR, COMÉDIE	theatre	comedy	Paris	3	48.85341, 2.3488
942	GUEULLETTE_ARLEQUINPLUTON	GUEULLETTE, Thomas-Simon	ARLEQUIN-PLUTON, COMÉDIE INÉDITE EN TROIS ACTES	theatre	comedy	Barcelone	1	41.38879, 2.15899
943	GUEULLETTE_ARLEQUINPLUTON	GUEULLETTE, Thomas-Simon	ARLEQUIN-PLUTON, COMÉDIE INÉDITE EN TROIS ACTES	theatre	comedy	France	5	46, 2
944	GUEULLETTE_ARLEQUINPLUTON	GUEULLETTE, Thomas-Simon	ARLEQUIN-PLUTON, COMÉDIE INÉDITE EN TROIS ACTES	theatre	comedy	Italie	1	42.83333, 12.83333
945	GUEULLETTE_ARLEQUINPLUTON	GUEULLETTE, Thomas-Simon	ARLEQUIN-PLUTON, COMÉDIE INÉDITE EN TROIS ACTES	theatre	comedy	Naples	1	40.85216, 14.26811
946	GUEULLETTE_ARLEQUINPLUTON	GUEULLETTE, Thomas-Simon	ARLEQUIN-PLUTON, COMÉDIE INÉDITE EN TROIS ACTES	theatre	comedy	Naple	1	40.85216, 14.26811
947	GUEULLETTE_ARLEQUINPLUTON	GUEULLETTE, Thomas-Simon	ARLEQUIN-PLUTON, COMÉDIE INÉDITE EN TROIS ACTES	theatre	comedy	Olympe	2	40.085556, 22.358611
948	GUEULLETTE_ARLEQUINPLUTON	GUEULLETTE, Thomas-Simon	ARLEQUIN-PLUTON, COMÉDIE INÉDITE EN TROIS ACTES	theatre	comedy	Paris	3	48.85341, 2.3488
949	GUEULLETTE_ARLEQUINPLUTON	GUEULLETTE, Thomas-Simon	ARLEQUIN-PLUTON, COMÉDIE INÉDITE EN TROIS ACTES	theatre	comedy	Sicile	1	37.75, 14.25
950	GUEULLETTE_ARLEQUINPLUTON	GUEULLETTE, Thomas-Simon	ARLEQUIN-PLUTON, COMÉDIE INÉDITE EN TROIS ACTES	theatre	comedy	Tuileries	1	48.86308, 2.32841
951	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	Afrique	1	32.5, 7.5
952	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	Asie	3	29.84064, 89.29688
953	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	Athènes	2	37.9728191495, 23.7237438519
954	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	Europe	1	48.69096, 9.14062
955	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	France	2	46, 2
956	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	Grèce	1	39, 22
957	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	Inde	1	22.5, 77.5
958	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	Italie	1	42.83333, 12.83333
959	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	Japon	2	35.68536, 139.75309
960	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	Paris	5	48.85341, 2.3488
961	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	Rome	4	41.89193, 12.51133
962	PALISSOT_TUTEURS	PALISSOT de MONTENOY, Charles	LES TUTEURS, COMÉDIE.	theatre	comedy	Rome	4	41.89193, 12.51133
963	BOISSY_DEHORSTROMPEURS	BOISSY, Louis de  (1694-1758)	LES DEHORS TROMPEURS ou L'HOMME DU JOUR, COMÉDIE .	theatre	comedy	Bretagne	1	48.16667, -2.83333
964	BOISSY_DEHORSTROMPEURS	BOISSY, Louis de  (1694-1758)	LES DEHORS TROMPEURS ou L'HOMME DU JOUR, COMÉDIE .	theatre	comedy	Chine	1	35, 105
965	BOISSY_DEHORSTROMPEURS	BOISSY, Louis de  (1694-1758)	LES DEHORS TROMPEURS ou L'HOMME DU JOUR, COMÉDIE .	theatre	comedy	France	1	46, 2
966	BOISSY_DEHORSTROMPEURS	BOISSY, Louis de  (1694-1758)	LES DEHORS TROMPEURS ou L'HOMME DU JOUR, COMÉDIE .	theatre	comedy	Italie	1	42.83333, 12.83333
967	BOISSY_DEHORSTROMPEURS	BOISSY, Louis de  (1694-1758)	LES DEHORS TROMPEURS ou L'HOMME DU JOUR, COMÉDIE .	theatre	comedy	Japon	1	35.68536, 139.75309
968	BOISSY_DEHORSTROMPEURS	BOISSY, Louis de  (1694-1758)	LES DEHORS TROMPEURS ou L'HOMME DU JOUR, COMÉDIE .	theatre	comedy	Paris	11	48.85341, 2.3488
969	MOLIERE_AMPHITRYON	MOLIERE, Jean-Baptiste Posquelin dit (1622-1673)	AMPHITRYON, COMÉDIE	theatre	comedy	Paris	1	48.85341, 2.3488
970	MOLIERE_AMPHITRYON	MOLIERE, Jean-Baptiste Posquelin dit (1622-1673)	AMPHITRYON, COMÉDIE	theatre	comedy	Thèbes	6	38.319156, 23.317577
971	MOLIERE_AMPHITRYON	MOLIERE, Jean-Baptiste Posquelin dit (1622-1673)	AMPHITRYON, COMÉDIE	theatre	comedy	Thessalie	1	37.5, 22.5
972	MOLIERE_AMPHITRYON	MOLIERE, Jean-Baptiste Posquelin dit (1622-1673)	AMPHITRYON, COMÉDIE	theatre	comedy	Thessalie	1	37.5, 22.5
973	MOLIERE_AMPHITRYON	MOLIERE, Jean-Baptiste Posquelin dit (1622-1673)	AMPHITRYON, COMÉDIE	theatre	comedy	Thessalie	1	37.5, 22.5
974	DANCOURT_DIABLEBOITEUXSUITE	DANCOURT, Florent CARTON dit	SECOND CHAPITRE DU DIABLE BOITEUX, COMÉDIE	theatre	comedy	Espagne	1	40, -4
975	DANCOURT_DIABLEBOITEUXSUITE	DANCOURT, Florent CARTON dit	SECOND CHAPITRE DU DIABLE BOITEUX, COMÉDIE	theatre	comedy	Madrid	1	40.4165, -3.70256
976	DANCOURT_DIABLEBOITEUXSUITE	DANCOURT, Florent CARTON dit	SECOND CHAPITRE DU DIABLE BOITEUX, COMÉDIE	theatre	comedy	Paris	6	48.85341, 2.3488
977	DANCOURT_DIABLEBOITEUXSUITE	DANCOURT, Florent CARTON dit	SECOND CHAPITRE DU DIABLE BOITEUX, COMÉDIE	theatre	comedy	Tuileries	1	48.86308, 2.32841
978	DESLISLE_ARLEQUINSAUVAGE	DELISLE DE LA DREVETIÈRE, Louis-François	ARLEQUIN SAUVAGE, COMÉDIE.	theatre	comedy	Espagne	3	40, -4
979	DESLISLE_ARLEQUINSAUVAGE	DELISLE DE LA DREVETIÈRE, Louis-François	ARLEQUIN SAUVAGE, COMÉDIE.	theatre	comedy	Europe	1	48.69096, 9.14062
980	DESLISLE_ARLEQUINSAUVAGE	DELISLE DE LA DREVETIÈRE, Louis-François	ARLEQUIN SAUVAGE, COMÉDIE.	theatre	comedy	France	2	46, 2
981	DESLISLE_ARLEQUINSAUVAGE	DELISLE DE LA DREVETIÈRE, Louis-François	ARLEQUIN SAUVAGE, COMÉDIE.	theatre	comedy	Inde	1	22.5, 77.5
982	DESLISLE_ARLEQUINSAUVAGE	DELISLE DE LA DREVETIÈRE, Louis-François	ARLEQUIN SAUVAGE, COMÉDIE.	theatre	comedy	Italie	11	42.83333, 12.83333
983	DESLISLE_ARLEQUINSAUVAGE	DELISLE DE LA DREVETIÈRE, Louis-François	ARLEQUIN SAUVAGE, COMÉDIE.	theatre	comedy	Louvre	1	48.86102, 2.33587
984	DESLISLE_ARLEQUINSAUVAGE	DELISLE DE LA DREVETIÈRE, Louis-François	ARLEQUIN SAUVAGE, COMÉDIE.	theatre	comedy	Paris	6	48.85341, 2.3488
985	DESLISLE_ARLEQUINSAUVAGE	DELISLE DE LA DREVETIÈRE, Louis-François	ARLEQUIN SAUVAGE, COMÉDIE.	theatre	comedy	Vas	1	42.20187, 2.69748
986	LONGHAYE_SOUPERDAUTEUIL	LONGHAYE, Georges	LE SOUPER D'AUTEUIL, COMÉDIE.	theatre	comedy	France	2	46, 2
987	LONGHAYE_SOUPERDAUTEUIL	LONGHAYE, Georges	LE SOUPER D'AUTEUIL, COMÉDIE.	theatre	comedy	Normandie	1	49.19906, 0.49988
988	LONGHAYE_SOUPERDAUTEUIL	LONGHAYE, Georges	LE SOUPER D'AUTEUIL, COMÉDIE.	theatre	comedy	Olympe	1	40.085556, 22.358611
989	LONGHAYE_SOUPERDAUTEUIL	LONGHAYE, Georges	LE SOUPER D'AUTEUIL, COMÉDIE.	theatre	comedy	Seine	3	49.44469, 0.38177
990	CORNEILLEP_THEODORE	CORNEILLE, Pierre (1606-1684)	THÉODORE, VIERGE ET MARTYRE, TRAGÉDIE CHRÉTIENNE	theatre	tragedy	Égypte	6	27, 30
991	CORNEILLEP_THEODORE	CORNEILLE, Pierre (1606-1684)	THÉODORE, VIERGE ET MARTYRE, TRAGÉDIE CHRÉTIENNE	theatre	tragedy	Paris	3	48.85341, 2.3488
992	CORNEILLEP_THEODORE	CORNEILLE, Pierre (1606-1684)	THÉODORE, VIERGE ET MARTYRE, TRAGÉDIE CHRÉTIENNE	theatre	tragedy	Rome	7	41.89193, 12.51133
993	CORNEILLEP_THEODORE	CORNEILLE, Pierre (1606-1684)	THÉODORE, VIERGE ET MARTYRE, TRAGÉDIE CHRÉTIENNE	theatre	tragedy	Rome	7	41.89193, 12.51133
994	CORNEILLEP_THEODORE	CORNEILLE, Pierre (1606-1684)	THÉODORE, VIERGE ET MARTYRE, TRAGÉDIE CHRÉTIENNE	theatre	tragedy	Syrie	3	37.5, 37.5
995	CYRANO_LAMORTDAGRIPPINE	CYRANO, Hercule Savinien, dit CYRANO de BERGERAC	LA MORT D'AGRIPPINE, veuve de GERMANICUS, TRAGÉDIE.	theatre	tragedy	Afrique	1	32.5, 7.5
996	CYRANO_LAMORTDAGRIPPINE	CYRANO, Hercule Savinien, dit CYRANO de BERGERAC	LA MORT D'AGRIPPINE, veuve de GERMANICUS, TRAGÉDIE.	theatre	tragedy	Aragon	1	41.5, -0.66667
997	CYRANO_LAMORTDAGRIPPINE	CYRANO, Hercule Savinien, dit CYRANO de BERGERAC	LA MORT D'AGRIPPINE, veuve de GERMANICUS, TRAGÉDIE.	theatre	tragedy	Europe	2	48.69096, 9.14062
998	CYRANO_LAMORTDAGRIPPINE	CYRANO, Hercule Savinien, dit CYRANO de BERGERAC	LA MORT D'AGRIPPINE, veuve de GERMANICUS, TRAGÉDIE.	theatre	tragedy	France	1	46, 2
999	CYRANO_LAMORTDAGRIPPINE	CYRANO, Hercule Savinien, dit CYRANO de BERGERAC	LA MORT D'AGRIPPINE, veuve de GERMANICUS, TRAGÉDIE.	theatre	tragedy	Italie	1	42.83333, 12.83333
1000	CYRANO_LAMORTDAGRIPPINE	CYRANO, Hercule Savinien, dit CYRANO de BERGERAC	LA MORT D'AGRIPPINE, veuve de GERMANICUS, TRAGÉDIE.	theatre	tragedy	Jérusalem	1	31.776679, 35.234156
1001	CYRANO_LAMORTDAGRIPPINE	CYRANO, Hercule Savinien, dit CYRANO de BERGERAC	LA MORT D'AGRIPPINE, veuve de GERMANICUS, TRAGÉDIE.	theatre	tragedy	Pô	1	44.97472, 12.05444
1002	CYRANO_LAMORTDAGRIPPINE	CYRANO, Hercule Savinien, dit CYRANO de BERGERAC	LA MORT D'AGRIPPINE, veuve de GERMANICUS, TRAGÉDIE.	theatre	tragedy	Rhin	1	51.97198, 5.91545
1003	CYRANO_LAMORTDAGRIPPINE	CYRANO, Hercule Savinien, dit CYRANO de BERGERAC	LA MORT D'AGRIPPINE, veuve de GERMANICUS, TRAGÉDIE.	theatre	tragedy	Rome	24	41.89193, 12.51133
1004	CYRANO_LAMORTDAGRIPPINE	CYRANO, Hercule Savinien, dit CYRANO de BERGERAC	LA MORT D'AGRIPPINE, veuve de GERMANICUS, TRAGÉDIE.	theatre	tragedy	Rome	24	41.89193, 12.51133
1005	CYRANO_LAMORTDAGRIPPINE	CYRANO, Hercule Savinien, dit CYRANO de BERGERAC	LA MORT D'AGRIPPINE, veuve de GERMANICUS, TRAGÉDIE.	theatre	tragedy	Tyr	6	33.2698475, 35.2038435
1006	LATHUILERIE_SOLIMAN	Jean François Juvénon de La Thuilerie (1650-1688)	SOLIMAN, TRAGÉDIE.	theatre	tragedy	Grèce	2	39, 22
1007	LATHUILERIE_SOLIMAN	Jean François Juvénon de La Thuilerie (1650-1688)	SOLIMAN, TRAGÉDIE.	theatre	tragedy	Paris	3	48.85341, 2.3488
1008	LATHUILERIE_SOLIMAN	Jean François Juvénon de La Thuilerie (1650-1688)	SOLIMAN, TRAGÉDIE.	theatre	tragedy	Perse	1	32, 53
1009	GUYOTDEMERVILLE_CONSENTEMENTFORCE	GUYOT DE MERVILLE, Michel	LE CONSENTEMENT FORCÉ, COMÉDIE.	theatre	comedy	Paris	3	48.85341, 2.3488
1010	BOURSAULT_MEDECINVOLANT	Edme BOURSAULT (1638-1701)	LE MÉDECIN VOLANT, COMÉDIE.	theatre	comedy	Paris	1	48.85341, 2.3488
1011	VALLEE_FORTEROMAINE	VALLÉE	LA FORTE ROMAINE, EN CINQ PARTIES.	theatre	tragedy	Ostie	1	41.754855, 12.287656
1012	VALLEE_FORTEROMAINE	VALLÉE	LA FORTE ROMAINE, EN CINQ PARTIES.	theatre	tragedy	Rome	10	41.89193, 12.51133
1013	VALLEE_FORTEROMAINE	VALLÉE	LA FORTE ROMAINE, EN CINQ PARTIES.	theatre	tragedy	Rome	10	41.89193, 12.51133
1014	DANCOURT_BONSOLDAT	DANCOURT (1661-1725)	LE BON SOLDAT, COMÉDIE	theatre	comedy	France	2	46, 2
1015	DANCOURT_BONSOLDAT	DANCOURT (1661-1725)	LE BON SOLDAT, COMÉDIE	theatre	comedy	Louvre	1	48.86102, 2.33587
1016	DANCOURT_BONSOLDAT	DANCOURT (1661-1725)	LE BON SOLDAT, COMÉDIE	theatre	comedy	Paris	13	48.85341, 2.3488
1017	MARIVAUX_FAUSSESCONFIDENCES	MARIVAUX, Pierre de (1688-1763)	LES FAUSSES CONFIDENCES, COMÉDIE	theatre	comedy	France	3	46, 2
1018	MARIVAUX_FAUSSESCONFIDENCES	MARIVAUX, Pierre de (1688-1763)	LES FAUSSES CONFIDENCES, COMÉDIE	theatre	comedy	Italie	1	42.83333, 12.83333
1019	MARIVAUX_FAUSSESCONFIDENCES	MARIVAUX, Pierre de (1688-1763)	LES FAUSSES CONFIDENCES, COMÉDIE	theatre	comedy	Louvre	1	48.86102, 2.33587
1020	MARIVAUX_FAUSSESCONFIDENCES	MARIVAUX, Pierre de (1688-1763)	LES FAUSSES CONFIDENCES, COMÉDIE	theatre	comedy	Paris	8	48.85341, 2.3488
1021	MARIVAUX_FAUSSESCONFIDENCES	MARIVAUX, Pierre de (1688-1763)	LES FAUSSES CONFIDENCES, COMÉDIE	theatre	comedy	Pérou	1	-10, -75.25
1022	MARIVAUX_FAUSSESCONFIDENCES	MARIVAUX, Pierre de (1688-1763)	LES FAUSSES CONFIDENCES, COMÉDIE	theatre	comedy	Tuileries	1	48.86308, 2.32841
1023	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Afrique	10	32.5, 7.5
1024	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Angleterre	1	52.16045, -0.70312
1025	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Aragon	1	41.5, -0.66667
1026	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Asie	1	29.84064, 89.29688
1027	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Capitole	6	41.8925778, 12.4822154
1028	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Espagne	2	40, -4
1029	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Europe	2	48.69096, 9.14062
1030	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	France	7	46, 2
1031	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Grèce	1	39, 22
1032	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Italie	5	42.83333, 12.83333
1033	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Rome	39	41.89193, 12.51133
1034	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Rome	39	41.89193, 12.51133
1035	VOLTAIRE_SOPHONISBE	VOLTAIRE (1694-1778)	SOPHONISBE , TRAGÉDIE	theatre	tragedy	Tibre	2	41.74032, 12.23371
1036	CHEVALIER_DESOLATIONDESFILOUS	CHEVALIER, Jean Simonin dit	LA DÉSOLATION DES FILOUS, COMÉDIE	theatre	comedy	France	1	46, 2
1037	CHEVALIER_DESOLATIONDESFILOUS	CHEVALIER, Jean Simonin dit	LA DÉSOLATION DES FILOUS, COMÉDIE	theatre	comedy	Paris	1	48.85341, 2.3488
1038	CHEVALIER_DESOLATIONDESFILOUS	CHEVALIER, Jean Simonin dit	LA DÉSOLATION DES FILOUS, COMÉDIE	theatre	comedy	Rome	1	41.89193, 12.51133
1039	CHEVALIER_DESOLATIONDESFILOUS	CHEVALIER, Jean Simonin dit	LA DÉSOLATION DES FILOUS, COMÉDIE	theatre	comedy	Rome	1	41.89193, 12.51133
1040	SCARRON_GARDIENDESOIMEME	SCARRON, Paul	LE GARDIEN DE SOI-MÊME	theatre	comedy	Afrique	1	32.5, 7.5
1041	SCARRON_GARDIENDESOIMEME	SCARRON, Paul	LE GARDIEN DE SOI-MÊME	theatre	comedy	Alger	1	36.73225, 3.08746
1042	SCARRON_GARDIENDESOIMEME	SCARRON, Paul	LE GARDIEN DE SOI-MÊME	theatre	comedy	Espagne	2	40, -4
1043	SCARRON_GARDIENDESOIMEME	SCARRON, Paul	LE GARDIEN DE SOI-MÊME	theatre	comedy	Gaïette	1	41.21408, 13.57082
1044	SCARRON_GARDIENDESOIMEME	SCARRON, Paul	LE GARDIEN DE SOI-MÊME	theatre	comedy	Louvre	1	48.86102, 2.33587
1045	SCARRON_GARDIENDESOIMEME	SCARRON, Paul	LE GARDIEN DE SOI-MÊME	theatre	comedy	Naples	14	40.85216, 14.26811
1046	SCARRON_GARDIENDESOIMEME	SCARRON, Paul	LE GARDIEN DE SOI-MÊME	theatre	comedy	Naple	21	40.85216, 14.26811
1047	SCARRON_GARDIENDESOIMEME	SCARRON, Paul	LE GARDIEN DE SOI-MÊME	theatre	comedy	Sicile	21	37.75, 14.25
